OBJECTID,neighborhood,Lat,Long,ucrDescription,number,reportMonth,reportYear
4047,POWDERHORN PARK,44.9398026,-93.2533339,Rape,,1,2018
4048,POWDERHORN PARK,44.9398026,-93.2533339,Robbery,5,1,2018
4049,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Aggravated Assault,,1,2018
4050,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Arson,,1,2018
4051,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Auto Theft,4,1,2018
4052,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Burglary,9,1,2018
4053,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Homicide,,1,2018
4054,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Larceny,10,1,2018
4055,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Rape,1,1,2018
4056,PROSPECT PARK - EAST RIVER ROAD,44.9618855,-93.21669,Robbery,1,1,2018
4057,REGINA,44.9229736,-93.2709366,Aggravated Assault,,1,2018
4058,REGINA,44.9229736,-93.2709366,Arson,,1,2018
4059,REGINA,44.9229736,-93.2709366,Auto Theft,1,1,2018
4060,REGINA,44.9229736,-93.2709366,Burglary,,1,2018
4061,REGINA,44.9229736,-93.2709366,Homicide,,1,2018
4062,REGINA,44.9229736,-93.2709366,Larceny,1,1,2018
4063,REGINA,44.9229736,-93.2709366,Rape,,1,2018
4064,REGINA,44.9229736,-93.2709366,Robbery,,1,2018
4065,SEWARD,44.9591899,-93.2345689,Aggravated Assault,6,1,2018
4066,SEWARD,44.9591899,-93.2345689,Arson,,1,2018
4067,SEWARD,44.9591899,-93.2345689,Auto Theft,9,1,2018
4068,SEWARD,44.9591899,-93.2345689,Burglary,5,1,2018
4069,SEWARD,44.9591899,-93.2345689,Homicide,,1,2018
4070,SEWARD,44.9591899,-93.2345689,Larceny,14,1,2018
4071,SEWARD,44.9591899,-93.2345689,Rape,,1,2018
4072,SEWARD,44.9591899,-93.2345689,Robbery,2,1,2018
4073,SHERIDAN,45.0024045,-93.2664456,Aggravated Assault,1,1,2018
4074,SHERIDAN,45.0024045,-93.2664456,Arson,,1,2018
4075,SHERIDAN,45.0024045,-93.2664456,Auto Theft,3,1,2018
4076,SHERIDAN,45.0024045,-93.2664456,Burglary,1,1,2018
4077,SHERIDAN,45.0024045,-93.2664456,Homicide,,1,2018
4078,SHERIDAN,45.0024045,-93.2664456,Larceny,3,1,2018
4079,SHERIDAN,45.0024045,-93.2664456,Rape,,1,2018
4080,SHERIDAN,45.0024045,-93.2664456,Robbery,1,1,2018
4081,SHINGLE CREEK,45.0479383,-93.3070973,Aggravated Assault,3,1,2018
4082,SHINGLE CREEK,45.0479383,-93.3070973,Arson,,1,2018
4083,SHINGLE CREEK,45.0479383,-93.3070973,Auto Theft,6,1,2018
4084,SHINGLE CREEK,45.0479383,-93.3070973,Burglary,1,1,2018
4085,SHINGLE CREEK,45.0479383,-93.3070973,Homicide,,1,2018
4086,SHINGLE CREEK,45.0479383,-93.3070973,Larceny,6,1,2018
4087,SHINGLE CREEK,45.0479383,-93.3070973,Rape,,1,2018
4088,SHINGLE CREEK,45.0479383,-93.3070973,Robbery,,1,2018
4089,ST. ANTHONY EAST,44.9946574,-93.2516685,Aggravated Assault,2,1,2018
4090,ST. ANTHONY EAST,44.9946574,-93.2516685,Arson,,1,2018
4091,ST. ANTHONY EAST,44.9946574,-93.2516685,Auto Theft,1,1,2018
4092,ST. ANTHONY EAST,44.9946574,-93.2516685,Burglary,1,1,2018
4093,ST. ANTHONY EAST,44.9946574,-93.2516685,Homicide,,1,2018
4094,ST. ANTHONY EAST,44.9946574,-93.2516685,Larceny,3,1,2018
4095,ST. ANTHONY EAST,44.9946574,-93.2516685,Rape,,1,2018
4096,ST. ANTHONY EAST,44.9946574,-93.2516685,Robbery,1,1,2018
4097,ST. ANTHONY WEST,44.9932439,-93.2603479,Aggravated Assault,,1,2018
4098,ST. ANTHONY WEST,44.9932439,-93.2603479,Arson,,1,2018
4099,ST. ANTHONY WEST,44.9932439,-93.2603479,Auto Theft,2,1,2018
4100,ST. ANTHONY WEST,44.9932439,-93.2603479,Burglary,1,1,2018
4101,ST. ANTHONY WEST,44.9932439,-93.2603479,Homicide,,1,2018
4102,ST. ANTHONY WEST,44.9932439,-93.2603479,Larceny,4,1,2018
4103,ST. ANTHONY WEST,44.9932439,-93.2603479,Rape,,1,2018
4104,ST. ANTHONY WEST,44.9932439,-93.2603479,Robbery,1,1,2018
4105,STANDISH,44.9333046,-93.2357376,Aggravated Assault,,1,2018
4106,STANDISH,44.9333046,-93.2357376,Arson,,1,2018
4107,STANDISH,44.9333046,-93.2357376,Auto Theft,5,1,2018
4108,STANDISH,44.9333046,-93.2357376,Burglary,1,1,2018
4109,STANDISH,44.9333046,-93.2357376,Homicide,,1,2018
4110,STANDISH,44.9333046,-93.2357376,Larceny,8,1,2018
4111,STANDISH,44.9333046,-93.2357376,Rape,1,1,2018
4112,STANDISH,44.9333046,-93.2357376,Robbery,2,1,2018
4113,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Aggravated Assault,1,1,2018
4114,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Arson,,1,2018
4115,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Auto Theft,2,1,2018
4116,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Burglary,2,1,2018
4117,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Homicide,,1,2018
4118,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Larceny,8,1,2018
4119,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Rape,,1,2018
4120,STEVENS SQUARE - LORING HEIGHTS,44.9642046,-93.2766019,Robbery,2,1,2018
4121,SUMNER - GLENWOOD,44.9842036,-93.2908943,Aggravated Assault,2,1,2018
4122,SUMNER - GLENWOOD,44.9842036,-93.2908943,Arson,,1,2018
4123,SUMNER - GLENWOOD,44.9842036,-93.2908943,Auto Theft,,1,2018
4124,SUMNER - GLENWOOD,44.9842036,-93.2908943,Burglary,,1,2018
4125,SUMNER - GLENWOOD,44.9842036,-93.2908943,Homicide,,1,2018
4126,SUMNER - GLENWOOD,44.9842036,-93.2908943,Larceny,2,1,2018
4127,SUMNER - GLENWOOD,44.9842036,-93.2908943,Rape,,1,2018
4128,SUMNER - GLENWOOD,44.9842036,-93.2908943,Robbery,,1,2018
4129,TANGLETOWN,44.9127437,-93.2780884,Aggravated Assault,1,1,2018
4130,TANGLETOWN,44.9127437,-93.2780884,Arson,,1,2018
4131,TANGLETOWN,44.9127437,-93.2780884,Auto Theft,1,1,2018
4132,TANGLETOWN,44.9127437,-93.2780884,Burglary,2,1,2018
4133,TANGLETOWN,44.9127437,-93.2780884,Homicide,,1,2018
4134,TANGLETOWN,44.9127437,-93.2780884,Larceny,4,1,2018
4135,TANGLETOWN,44.9127437,-93.2780884,Rape,,1,2018
4136,TANGLETOWN,44.9127437,-93.2780884,Robbery,1,1,2018
4137,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Aggravated Assault,,1,2018
4138,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Arson,,1,2018
4139,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Auto Theft,,1,2018
4140,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Burglary,,1,2018
4141,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Homicide,,1,2018
4142,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Larceny,3,1,2018
4143,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Rape,,1,2018
4144,UNIVERSITY OF MINNESOTA,44.97399,-93.2277285,Robbery,,1,2018
4145,VENTURA VILLAGE,44.9618199,-93.2580313,Aggravated Assault,3,1,2018
4146,VENTURA VILLAGE,44.9618199,-93.2580313,Arson,,1,2018
4147,VENTURA VILLAGE,44.9618199,-93.2580313,Auto Theft,11,1,2018
4148,VENTURA VILLAGE,44.9618199,-93.2580313,Burglary,5,1,2018
4149,VENTURA VILLAGE,44.9618199,-93.2580313,Homicide,,1,2018
4150,VENTURA VILLAGE,44.9618199,-93.2580313,Larceny,8,1,2018
4151,VENTURA VILLAGE,44.9618199,-93.2580313,Rape,0,1,2018
4152,VENTURA VILLAGE,44.9618199,-93.2580313,Robbery,,1,2018
4153,VICTORY,45.0336776,-93.3155786,Aggravated Assault,3,1,2018
4154,VICTORY,45.0336776,-93.3155786,Arson,,1,2018
4155,VICTORY,45.0336776,-93.3155786,Auto Theft,6,1,2018
4156,VICTORY,45.0336776,-93.3155786,Burglary,3,1,2018
4157,VICTORY,45.0336776,-93.3155786,Homicide,,1,2018
4158,VICTORY,45.0336776,-93.3155786,Larceny,6,1,2018
4159,VICTORY,45.0336776,-93.3155786,Rape,,1,2018
4160,VICTORY,45.0336776,-93.3155786,Robbery,,1,2018
4161,WAITE PARK,45.0313309,-93.2343487,Aggravated Assault,,1,2018
4162,WAITE PARK,45.0313309,-93.2343487,Arson,,1,2018
4163,WAITE PARK,45.0313309,-93.2343487,Auto Theft,5,1,2018
4164,WAITE PARK,45.0313309,-93.2343487,Burglary,2,1,2018
4165,WAITE PARK,45.0313309,-93.2343487,Homicide,,1,2018
4166,WAITE PARK,45.0313309,-93.2343487,Larceny,3,1,2018
4167,WAITE PARK,45.0313309,-93.2343487,Rape,,1,2018
4168,WAITE PARK,45.0313309,-93.2343487,Robbery,,1,2018
4169,WEBBER - CAMDEN,45.0315971,-93.2982686,Aggravated Assault,2,1,2018
4170,WEBBER - CAMDEN,45.0315971,-93.2982686,Arson,,1,2018
4171,WEBBER - CAMDEN,45.0315971,-93.2982686,Auto Theft,2,1,2018
4172,WEBBER - CAMDEN,45.0315971,-93.2982686,Burglary,7,1,2018
4173,WEBBER - CAMDEN,45.0315971,-93.2982686,Homicide,,1,2018
4174,WEBBER - CAMDEN,45.0315971,-93.2982686,Larceny,11,1,2018
4175,WEBBER - CAMDEN,45.0315971,-93.2982686,Rape,,1,2018
4176,WEBBER - CAMDEN,45.0315971,-93.2982686,Robbery,3,1,2018
4177,WENONAH,44.8959706,-93.2357376,Aggravated Assault,1,1,2018
4178,WENONAH,44.8959706,-93.2357376,Arson,,1,2018
4179,WENONAH,44.8959706,-93.2357376,Auto Theft,5,1,2018
4180,WENONAH,44.8959706,-93.2357376,Burglary,,1,2018
4181,WENONAH,44.8959706,-93.2357376,Homicide,,1,2018
4182,WENONAH,44.8959706,-93.2357376,Larceny,3,1,2018
4183,WENONAH,44.8959706,-93.2357376,Rape,,1,2018
4184,WENONAH,44.8959706,-93.2357376,Robbery,1,1,2018
4185,WEST CALHOUN,44.9447012,-93.3263003,Aggravated Assault,,1,2018
4186,WEST CALHOUN,44.9447012,-93.3263003,Arson,,1,2018
4187,WEST CALHOUN,44.9447012,-93.3263003,Auto Theft,1,1,2018
4188,WEST CALHOUN,44.9447012,-93.3263003,Burglary,,1,2018
4189,WEST CALHOUN,44.9447012,-93.3263003,Homicide,,1,2018
4190,WEST CALHOUN,44.9447012,-93.3263003,Larceny,4,1,2018
4191,WEST CALHOUN,44.9447012,-93.3263003,Rape,,1,2018
4192,WEST CALHOUN,44.9447012,-93.3263003,Robbery,,1,2018
4193,WHITTIER,44.9555348,-93.2796514,Aggravated Assault,3,1,2018
4194,WHITTIER,44.9555348,-93.2796514,Arson,,1,2018
4195,WHITTIER,44.9555348,-93.2796514,Auto Theft,13,1,2018
4196,WHITTIER,44.9555348,-93.2796514,Burglary,3,1,2018
4197,WHITTIER,44.9555348,-93.2796514,Homicide,,1,2018
4198,WHITTIER,44.9555348,-93.2796514,Larceny,35,1,2018
4199,WHITTIER,44.9555348,-93.2796514,Rape,1,1,2018
4200,WHITTIER,44.9555348,-93.2796514,Robbery,5,1,2018
4201,WILLARD - HAY,44.9964492,-93.3112679,Aggravated Assault,8,1,2018
4202,WILLARD - HAY,44.9964492,-93.3112679,Arson,,1,2018
4203,WILLARD - HAY,44.9964492,-93.3112679,Auto Theft,6,1,2018
4204,WILLARD - HAY,44.9964492,-93.3112679,Burglary,11,1,2018
4205,WILLARD - HAY,44.9964492,-93.3112679,Homicide,,1,2018
4206,WILLARD - HAY,44.9964492,-93.3112679,Larceny,9,1,2018
4207,WILLARD - HAY,44.9964492,-93.3112679,Rape,2,1,2018
4208,WILLARD - HAY,44.9964492,-93.3112679,Robbery,4,1,2018
4209,WINDOM,44.8978338,-93.2832943,Aggravated Assault,,1,2018
4210,WINDOM,44.8978338,-93.2832943,Arson,,1,2018
4211,WINDOM,44.8978338,-93.2832943,Auto Theft,2,1,2018
4212,WINDOM,44.8978338,-93.2832943,Burglary,1,1,2018
4213,WINDOM,44.8978338,-93.2832943,Homicide,,1,2018
4214,WINDOM,44.8978338,-93.2832943,Larceny,7,1,2018
4215,WINDOM,44.8978338,-93.2832943,Rape,,1,2018
4216,WINDOM,44.8978338,-93.2832943,Robbery,,1,2018
4217,WINDOM PARK,45.0091148,-93.2356274,Aggravated Assault,1,1,2018
4218,WINDOM PARK,45.0091148,-93.2356274,Arson,,1,2018
4219,WINDOM PARK,45.0091148,-93.2356274,Auto Theft,2,1,2018
4220,WINDOM PARK,45.0091148,-93.2356274,Burglary,1,1,2018
4221,WINDOM PARK,45.0091148,-93.2356274,Homicide,,1,2018
4222,WINDOM PARK,45.0091148,-93.2356274,Larceny,2,1,2018
4223,WINDOM PARK,45.0091148,-93.2356274,Rape,,1,2018
4224,WINDOM PARK,45.0091148,-93.2356274,Robbery,,1,2018
4225,** NOT ASSIGNED **,#N/A,#N/A,Aggravated Assault,3,2,2018
4226,** NOT ASSIGNED **,#N/A,#N/A,Arson,,2,2018
4227,** NOT ASSIGNED **,#N/A,#N/A,Auto Theft,3,2,2018
4228,** NOT ASSIGNED **,#N/A,#N/A,Burglary,,2,2018
4229,** NOT ASSIGNED **,#N/A,#N/A,Homicide,,2,2018
4230,** NOT ASSIGNED **,#N/A,#N/A,Larceny,4,2,2018
4231,** NOT ASSIGNED **,#N/A,#N/A,Rape,2,2,2018
4232,** NOT ASSIGNED **,#N/A,#N/A,Robbery,3,2,2018
4233,ARMATAGE,44.8984811,-93.3111949,Aggravated Assault,,2,2018
4234,ARMATAGE,44.8984811,-93.3111949,Arson,,2,2018
4235,ARMATAGE,44.8984811,-93.3111949,Auto Theft,,2,2018
4236,ARMATAGE,44.8984811,-93.3111949,Burglary,3,2,2018
4237,ARMATAGE,44.8984811,-93.3111949,Homicide,,2,2018
4238,ARMATAGE,44.8984811,-93.3111949,Larceny,5,2,2018
4239,ARMATAGE,44.8984811,-93.3111949,Rape,,2,2018
4240,ARMATAGE,44.8984811,-93.3111949,Robbery,,2,2018
4241,AUDUBON PARK,45.0172235,-93.2378076,Aggravated Assault,,2,2018
4242,AUDUBON PARK,45.0172235,-93.2378076,Arson,,2,2018
4243,AUDUBON PARK,45.0172235,-93.2378076,Auto Theft,,2,2018
4244,AUDUBON PARK,45.0172235,-93.2378076,Burglary,11,2,2018
4245,AUDUBON PARK,45.0172235,-93.2378076,Homicide,,2,2018
4246,AUDUBON PARK,45.0172235,-93.2378076,Larceny,3,2,2018
4247,AUDUBON PARK,45.0172235,-93.2378076,Rape,,2,2018
4248,AUDUBON PARK,45.0172235,-93.2378076,Robbery,,2,2018
4249,BANCROFT,44.9292714,-93.2545911,Aggravated Assault,,2,2018
4250,BANCROFT,44.9292714,-93.2545911,Arson,,2,2018
4251,BANCROFT,44.9292714,-93.2545911,Auto Theft,,2,2018
4252,BANCROFT,44.9292714,-93.2545911,Burglary,2,2,2018
4253,BANCROFT,44.9292714,-93.2545911,Homicide,,2,2018
4254,BANCROFT,44.9292714,-93.2545911,Larceny,2,2,2018
4255,BANCROFT,44.9292714,-93.2545911,Rape,,2,2018
4256,BANCROFT,44.9292714,-93.2545911,Robbery,,2,2018
4257,BELTRAMI,44.994943,-93.2415998,Aggravated Assault,,2,2018
4258,BELTRAMI,44.994943,-93.2415998,Arson,,2,2018
4259,BELTRAMI,44.994943,-93.2415998,Auto Theft,,2,2018
4260,BELTRAMI,44.994943,-93.2415998,Burglary,,2,2018
4261,BELTRAMI,44.994943,-93.2415998,Homicide,,2,2018
4262,BELTRAMI,44.994943,-93.2415998,Larceny,3,2,2018
4263,BELTRAMI,44.994943,-93.2415998,Rape,,2,2018
4264,BELTRAMI,44.994943,-93.2415998,Robbery,,2,2018
4265,BOTTINEAU,45.0081846,-93.2683692,Aggravated Assault,,2,2018
4266,BOTTINEAU,45.0081846,-93.2683692,Arson,,2,2018
4267,BOTTINEAU,45.0081846,-93.2683692,Auto Theft,2,2,2018
4268,BOTTINEAU,45.0081846,-93.2683692,Burglary,1,2,2018
4269,BOTTINEAU,45.0081846,-93.2683692,Homicide,,2,2018
4270,BOTTINEAU,45.0081846,-93.2683692,Larceny,1,2,2018
4271,BOTTINEAU,45.0081846,-93.2683692,Rape,,2,2018
4272,BOTTINEAU,45.0081846,-93.2683692,Robbery,1,2,2018
4273,BRYANT,44.9311739,-93.269679,Aggravated Assault,,2,2018
4274,BRYANT,44.9311739,-93.269679,Arson,,2,2018
4275,BRYANT,44.9311739,-93.269679,Auto Theft,1,2,2018
4276,BRYANT,44.9311739,-93.269679,Burglary,2,2,2018
4277,BRYANT,44.9311739,-93.269679,Homicide,,2,2018
4278,BRYANT,44.9311739,-93.269679,Larceny,2,2,2018
4279,BRYANT,44.9311739,-93.269679,Rape,,2,2018
4280,BRYANT,44.9311739,-93.269679,Robbery,1,2,2018
4281,BRYN - MAWR,44.9730509,-93.3136161,Aggravated Assault,,2,2018
4282,BRYN - MAWR,44.9730509,-93.3136161,Arson,,2,2018
4283,BRYN - MAWR,44.9730509,-93.3136161,Auto Theft,1,2,2018
4284,BRYN - MAWR,44.9730509,-93.3136161,Burglary,,2,2018
4285,BRYN - MAWR,44.9730509,-93.3136161,Homicide,,2,2018
4286,BRYN - MAWR,44.9730509,-93.3136161,Larceny,2,2,2018
4287,BRYN - MAWR,44.9730509,-93.3136161,Rape,,2,2018
4288,BRYN - MAWR,44.9730509,-93.3136161,Robbery,,2,2018
4289,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Aggravated Assault,,2,2018
4290,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Arson,,2,2018
4291,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Auto Theft,,2,2018
4292,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Burglary,1,2,2018
4293,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Homicide,,2,2018
4294,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Larceny,1,2,2018
4295,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Rape,,2,2018
4296,CAMDEN INDUSTRIAL,45.0356784,-93.2866941,Robbery,,2,2018
4297,CARAG,44.9410562,-93.2910616,Aggravated Assault,,2,2018
4298,CARAG,44.9410562,-93.2910616,Arson,,2,2018
4299,CARAG,44.9410562,-93.2910616,Auto Theft,2,2,2018
4300,CARAG,44.9410562,-93.2910616,Burglary,,2,2018
4301,CARAG,44.9410562,-93.2910616,Homicide,,2,2018
4302,CARAG,44.9410562,-93.2910616,Larceny,12,2,2018
4303,CARAG,44.9410562,-93.2910616,Rape,,2,2018
4304,CARAG,44.9410562,-93.2910616,Robbery,,2,2018
4305,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Aggravated Assault,,2,2018
4306,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Arson,,2,2018
4307,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Auto Theft,,2,2018
4308,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Burglary,,2,2018
4309,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Homicide,,2,2018
4310,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Larceny,3,2,2018
4311,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Rape,,2,2018
4312,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Robbery,,2,2018
4313,CEDAR RIVERSIDE,44.9668972,-93.2434698,Aggravated Assault,1,2,2018
4314,CEDAR RIVERSIDE,44.9668972,-93.2434698,Arson,,2,2018
4315,CEDAR RIVERSIDE,44.9668972,-93.2434698,Auto Theft,3,2,2018
4316,CEDAR RIVERSIDE,44.9668972,-93.2434698,Burglary,2,2,2018
4317,CEDAR RIVERSIDE,44.9668972,-93.2434698,Homicide,,2,2018
4318,CEDAR RIVERSIDE,44.9668972,-93.2434698,Larceny,12,2,2018
4319,CEDAR RIVERSIDE,44.9668972,-93.2434698,Rape,1,2,2018
4320,CEDAR RIVERSIDE,44.9668972,-93.2434698,Robbery,2,2,2018
4321,CENTRAL,44.976463,-93.2761116,Aggravated Assault,2,2,2018
4322,CENTRAL,44.976463,-93.2761116,Arson,,2,2018
4323,CENTRAL,44.976463,-93.2761116,Auto Theft,,2,2018
4324,CENTRAL,44.976463,-93.2761116,Burglary,3,2,2018
4325,CENTRAL,44.976463,-93.2761116,Homicide,,2,2018
4326,CENTRAL,44.976463,-93.2761116,Larceny,3,2,2018
4327,CENTRAL,44.976463,-93.2761116,Rape,,2,2018
4328,CENTRAL,44.976463,-93.2761116,Robbery,3,2,2018
4329,CLEVELAND,45.0197135,-93.313961,Aggravated Assault,1,2,2018
4330,CLEVELAND,45.0197135,-93.313961,Arson,,2,2018
4331,CLEVELAND,45.0197135,-93.313961,Auto Theft,2,2,2018
4332,CLEVELAND,45.0197135,-93.313961,Burglary,1,2,2018
4333,CLEVELAND,45.0197135,-93.313961,Homicide,,2,2018
4334,CLEVELAND,45.0197135,-93.313961,Larceny,7,2,2018
4335,CLEVELAND,45.0197135,-93.313961,Rape,,2,2018
4336,CLEVELAND,45.0197135,-93.313961,Robbery,1,2,2018
4337,COLUMBIA PARK,45.0259608,-93.2590201,Aggravated Assault,0,2,2018
4338,COLUMBIA PARK,45.0259608,-93.2590201,Arson,,2,2018
4339,COLUMBIA PARK,45.0259608,-93.2590201,Auto Theft,,2,2018
4340,COLUMBIA PARK,45.0259608,-93.2590201,Burglary,,2,2018
4341,COLUMBIA PARK,45.0259608,-93.2590201,Homicide,,2,2018
4342,COLUMBIA PARK,45.0259608,-93.2590201,Larceny,5,2,2018
4343,COLUMBIA PARK,45.0259608,-93.2590201,Rape,,2,2018
4344,COLUMBIA PARK,45.0259608,-93.2590201,Robbery,,2,2018
4345,COMO,44.9850805,-93.2190331,Aggravated Assault,,2,2018
4346,COMO,44.9850805,-93.2190331,Arson,,2,2018
4347,COMO,44.9850805,-93.2190331,Auto Theft,3,2,2018
4348,COMO,44.9850805,-93.2190331,Burglary,1,2,2018
4349,COMO,44.9850805,-93.2190331,Homicide,,2,2018
4350,COMO,44.9850805,-93.2190331,Larceny,3,2,2018
4351,COMO,44.9850805,-93.2190331,Rape,,2,2018
4352,COMO,44.9850805,-93.2190331,Robbery,,2,2018
4353,COOPER,44.9480046,-93.2106111,Aggravated Assault,,2,2018
4354,COOPER,44.9480046,-93.2106111,Arson,,2,2018
4355,COOPER,44.9480046,-93.2106111,Auto Theft,,2,2018
4356,COOPER,44.9480046,-93.2106111,Burglary,2,2,2018
4357,COOPER,44.9480046,-93.2106111,Homicide,,2,2018
4358,COOPER,44.9480046,-93.2106111,Larceny,1,2,2018
4359,COOPER,44.9480046,-93.2106111,Rape,,2,2018
4360,COOPER,44.9480046,-93.2106111,Robbery,,2,2018
4361,CORCORAN,44.9424912,-93.2407645,Aggravated Assault,,2,2018
4362,CORCORAN,44.9424912,-93.2407645,Arson,,2,2018
4363,CORCORAN,44.9424912,-93.2407645,Auto Theft,2,2,2018
4364,CORCORAN,44.9424912,-93.2407645,Burglary,3,2,2018
4365,CORCORAN,44.9424912,-93.2407645,Homicide,,2,2018
4366,CORCORAN,44.9424912,-93.2407645,Larceny,8,2,2018
4367,CORCORAN,44.9424912,-93.2407645,Rape,,2,2018
4368,CORCORAN,44.9424912,-93.2407645,Robbery,,2,2018
4369,DIAMOND LAKE,44.8961119,-93.2628247,Aggravated Assault,,2,2018
4370,DIAMOND LAKE,44.8961119,-93.2628247,Arson,,2,2018
4371,DIAMOND LAKE,44.8961119,-93.2628247,Auto Theft,,2,2018
4372,DIAMOND LAKE,44.8961119,-93.2628247,Burglary,4,2,2018
4373,DIAMOND LAKE,44.8961119,-93.2628247,Homicide,,2,2018
4374,DIAMOND LAKE,44.8961119,-93.2628247,Larceny,2,2,2018
4375,DIAMOND LAKE,44.8961119,-93.2628247,Rape,,2,2018
4376,DIAMOND LAKE,44.8961119,-93.2628247,Robbery,,2,2018
4377,DOWNTOWN EAST,44.9759107,-93.2545872,Aggravated Assault,,2,2018
4378,DOWNTOWN EAST,44.9759107,-93.2545872,Arson,,2,2018
4379,DOWNTOWN EAST,44.9759107,-93.2545872,Auto Theft,,2,2018
4380,DOWNTOWN EAST,44.9759107,-93.2545872,Burglary,,2,2018
4381,DOWNTOWN EAST,44.9759107,-93.2545872,Homicide,,2,2018
4382,DOWNTOWN EAST,44.9759107,-93.2545872,Larceny,46,2,2018
4383,DOWNTOWN EAST,44.9759107,-93.2545872,Rape,,2,2018
4384,DOWNTOWN EAST,44.9759107,-93.2545872,Robbery,,2,2018
4385,DOWNTOWN WEST,44.9742101,-93.2733285,Aggravated Assault,14,2,2018
4386,DOWNTOWN WEST,44.9742101,-93.2733285,Arson,,2,2018
4387,DOWNTOWN WEST,44.9742101,-93.2733285,Auto Theft,10,2,2018
4388,DOWNTOWN WEST,44.9742101,-93.2733285,Burglary,2,2,2018
4389,DOWNTOWN WEST,44.9742101,-93.2733285,Homicide,,2,2018
